40
14  6 12 13 14  7  6  6 11 15 15  6  6 15 12 13  9  9  7  5 15 12  8 14 10 12  6  7  7  9  7  7  6  8 11  8  9 10 12 11 

 0 13  0 11  0 21  9 14  0 14  7  0 16 17  0  5 13 17 15  8 17  6  0  5  0 18 10  0  7 11  7  0  0 20  4  5 16  9  0 14 
13  0  6  0 13  0  0  0 13  0  0 18  0  0 13  0  0  0  0  0  0  0  4  0 16  0  0 16  0  0  0 17  4  0  0  0  0  0  6  0 
 0  6  0 21  0  3 12 17  0 13  5  0 14 18  0 15 11 16  9  5  5  5  0  3  0  6  9  0 17  7  4  0  0 12 20 19 13  6  0 12 
11  0 21  0 12  0  0  0 21  0  0 13  0  0 15  0  0  0  0  0  0  0 10  0 12  0  0 15  0  0  0 17 11  0  0  0  0  0 18  0 
 0 13  0 12  0 14  7  4  0 15 12  0 16 13  0 13 19 20 14 19  7 21  0 18  0 16  7  0  3 11 16  0  0  9 15 16  9 18  0  6 
21  0  3  0 14  0  0  0  5  0  0 15  0  0  7  0  0  0  0  0  0  0 15  0  3  0  0 16  0  0  0 12  5  0  0  0  0  0 10  0 
 9  0 12  0  7  0  0  0 10  0  0 21  0  0 12  0  0  0  0  0  0  0 12  0 14  0  0 21  0  0  0 21 14  0  0  0  0  0 17  0 
14  0 17  0  4  0  0  0 20  0  0 12  0  0 19  0  0  0  0  0  0  0 13  0  3  0  0 17  0  0  0  7  4  0  0  0  0  0  4  0 
 0 13  0 21  0  5 10 20  0 12 14  0 18  9  0 19 12 20  7 15 15 14  0 20  0  7 19  0 16 11 15  0  0 19 13  8 12 10  0  6 
14  0 13  0 15  0  0  0 12  0  0  7  0  0 21  0  0  0  0  0  0  0 15  0 20  0  0 11  0  0  0  4 17  0  0  0  0  0 15  0 
 7  0  5  0 12  0  0  0 14  0  0  9  0  0 18  0  0  0  0  0  0  0  9  0  5  0  0  6  0  0  0  7  6  0  0  0  0  0  3  0 
 0 18  0 13  0 15 21 12  0  7  9  0 17 19  0  9  4  6 16 20  7 17  0 12  0 12  6  0 17 16 15  0  0 16 15  6  3  3  0  3 
16  0 14  0 16  0  0  0 18  0  0 17  0  0 10  0  0  0  0  0  0  0 11  0 15  0  0 11  0  0  0 17  3  0  0  0  0  0  3  0 
17  0 18  0 13  0  0  0  9  0  0 19  0  0 19  0  0  0  0  0  0  0  3  0 20  0  0  7  0  0  0 19 14  0  0  0  0  0  3  0 
 0 13  0 15  0  7 12 19  0 21 18  0 10 19  0 20  7  8 14  5 19 16  0 13  0  7 16  0 12  4  7  0  0 15  7 13 20 13  0 11 
 5  0 15  0 13  0  0  0 19  0  0  9  0  0 20  0  0  0  0  0  0  0  8  0  9  0  0 14  0  0  0 19 12  0  0  0  0  0  9  0 
13  0 11  0 19  0  0  0 12  0  0  4  0  0  7  0  0  0  0  0  0  0  9  0 19  0  0 21  0  0  0 14  4  0  0  0  0  0 12  0 
17  0 16  0 20  0  0  0 20  0  0  6  0  0  8  0  0  0  0  0  0  0 16  0 20  0  0 14  0  0  0 16 10  0  0  0  0  0 14  0 
15  0  9  0 14  0  0  0  7  0  0 16  0  0 14  0  0  0  0  0  0  0 19  0  5  0  0 21  0  0  0 14  3  0  0  0  0  0 17  0 
 8  0  5  0 19  0  0  0 15  0  0 20  0  0  5  0  0  0  0  0  0  0 18  0 10  0  0 18  0  0  0 17 10  0  0  0  0  0 14  0 
17  0  5  0  7  0  0  0 15  0  0  7  0  0 19  0  0  0  0  0  0  0 21  0  4  0  0 21  0  0  0  3  5  0  0  0  0  0  7  0 
 6  0  5  0 21  0  0  0 14  0  0 17  0  0 16  0  0  0  0  0  0  0 20  0 21  0  0 13  0  0  0  4 15  0  0  0  0  0 17  0 
 0  4  0 10  0 15 12 13  0 15  9  0 11  3  0  8  9 16 19 18 21 20  0  3  0 19 10  0 21 19 14  0  0 20 17  6  8 11  0  6 
 5  0  3  0 18  0  0  0 20  0  0 12  0  0 13  0  0  0  0  0  0  0  3  0  7  0  0  6  0  0  0  4  8  0  0  0  0  0  6  0 
 0 16  0 12  0  3 14  3  0 20  5  0 15 20  0  9 19 20  5 10  4 21  0  7  0 15 10  0  3 11 21  0  0 14  3 21  6 15  0 13 
18  0  6  0 16  0  0  0  7  0  0 12  0  0  7  0  0  0  0  0  0  0 19  0 15  0  0  6  0  0  0  4  7  0  0  0  0  0 20  0 
10  0  9  0  7  0  0  0 19  0  0  6  0  0 16  0  0  0  0  0  0  0 10  0 10  0  0 19  0  0  0 20  9  0  0  0  0  0  6  0 
 0 16  0 15  0 16 21 17  0 11  6  0 11  7  0 14 21 14 21 18 21 13  0  6  0  6 19  0 21  6 12  0  0 18 11  3  6 16  0 19 
 7  0 17  0  3  0  0  0 16  0  0 17  0  0 12  0  0  0  0  0  0  0 21  0  3  0  0 21  0  0  0 18  6  0  0  0  0  0 20  0 
11  0  7  0 11  0  0  0 11  0  0 16  0  0  4  0  0  0  0  0  0  0 19  0 11  0  0  6  0  0  0  5 15  0  0  0  0  0  7  0 
 7  0  4  0 16  0  0  0 15  0  0 15  0  0  7  0  0  0  0  0  0  0 14  0 21  0  0 12  0  0  0 14 15  0  0  0  0  0  7  0 
 0 17  0 17  0 12 21  7  0  4  7  0 17 19  0 19 14 16 14 17  3  4  0  4  0  4 20  0 18  5 14  0  0 13 16 19  8  8  0  8 
 0  4  0 11  0  5 14  4  0 17  6  0  3 14  0 12  4 10  3 10  5 15  0  8  0  7  9  0  6 15 15  0  0 12 13  4  6 21  0  7 
20  0 12  0  9  0  0  0 19  0  0 16  0  0 15  0  0  0  0  0  0  0 20  0 14  0  0 18  0  0  0 13 12  0  0  0  0  0 16  0 
 4  0 20  0 15  0  0  0 13  0  0 15  0  0  7  0  0  0  0  0  0  0 17  0  3  0  0 11  0  0  0 16 13  0  0  0  0  0  7  0 
 5  0 19  0 16  0  0  0  8  0  0  6  0  0 13  0  0  0  0  0  0  0  6  0 21  0  0  3  0  0  0 19  4  0  0  0  0  0 19  0 
16  0 13  0  9  0  0  0 12  0  0  3  0  0 20  0  0  0  0  0  0  0  8  0  6  0  0  6  0  0  0  8  6  0  0  0  0  0 19  0 
 9  0  6  0 18  0  0  0 10  0  0  3  0  0 13  0  0  0  0  0  0  0 11  0 15  0  0 16  0  0  0  8 21  0  0  0  0  0  9  0 
 0  6  0 18  0 10 17  4  0 15  3  0  3  3  0  9 12 14 17 14  7 17  0  6  0 20  6  0 20  7  7  0  0 16  7 19 19  9  0  9 
14  0 12  0  6  0  0  0  6  0  0  3  0  0 11  0  0  0  0  0  0  0  6  0 13  0  0 19  0  0  0  8  7  0  0  0  0  0  9  0 


--------Matrix in Edge Format:-------------------


40
336
1	2
1	4
1	6
1	7
1	8
1	10
1	11
1	13
1	14
1	16
1	17
1	18
1	19
1	20
1	21
1	22
1	24
1	26
1	27
1	29
1	30
1	31
1	34
1	35
1	36
1	37
1	38
1	40
2	3
2	5
2	9
2	12
2	15
2	23
2	25
2	28
2	32
2	33
2	39
3	4
3	6
3	7
3	8
3	10
3	11
3	13
3	14
3	16
3	17
3	18
3	19
3	20
3	21
3	22
3	24
3	26
3	27
3	29
3	30
3	31
3	34
3	35
3	36
3	37
3	38
3	40
4	5
4	9
4	12
4	15
4	23
4	25
4	28
4	32
4	33
4	39
5	6
5	7
5	8
5	10
5	11
5	13
5	14
5	16
5	17
5	18
5	19
5	20
5	21
5	22
5	24
5	26
5	27
5	29
5	30
5	31
5	34
5	35
5	36
5	37
5	38
5	40
6	9
6	12
6	15
6	23
6	25
6	28
6	32
6	33
6	39
7	9
7	12
7	15
7	23
7	25
7	28
7	32
7	33
7	39
8	9
8	12
8	15
8	23
8	25
8	28
8	32
8	33
8	39
9	10
9	11
9	13
9	14
9	16
9	17
9	18
9	19
9	20
9	21
9	22
9	24
9	26
9	27
9	29
9	30
9	31
9	34
9	35
9	36
9	37
9	38
9	40
10	12
10	15
10	23
10	25
10	28
10	32
10	33
10	39
11	12
11	15
11	23
11	25
11	28
11	32
11	33
11	39
12	13
12	14
12	16
12	17
12	18
12	19
12	20
12	21
12	22
12	24
12	26
12	27
12	29
12	30
12	31
12	34
12	35
12	36
12	37
12	38
12	40
13	15
13	23
13	25
13	28
13	32
13	33
13	39
14	15
14	23
14	25
14	28
14	32
14	33
14	39
15	16
15	17
15	18
15	19
15	20
15	21
15	22
15	24
15	26
15	27
15	29
15	30
15	31
15	34
15	35
15	36
15	37
15	38
15	40
16	23
16	25
16	28
16	32
16	33
16	39
17	23
17	25
17	28
17	32
17	33
17	39
18	23
18	25
18	28
18	32
18	33
18	39
19	23
19	25
19	28
19	32
19	33
19	39
20	23
20	25
20	28
20	32
20	33
20	39
21	23
21	25
21	28
21	32
21	33
21	39
22	23
22	25
22	28
22	32
22	33
22	39
23	24
23	26
23	27
23	29
23	30
23	31
23	34
23	35
23	36
23	37
23	38
23	40
24	25
24	28
24	32
24	33
24	39
25	26
25	27
25	29
25	30
25	31
25	34
25	35
25	36
25	37
25	38
25	40
26	28
26	32
26	33
26	39
27	28
27	32
27	33
27	39
28	29
28	30
28	31
28	34
28	35
28	36
28	37
28	38
28	40
29	32
29	33
29	39
30	32
30	33
30	39
31	32
31	33
31	39
32	34
32	35
32	36
32	37
32	38
32	40
33	34
33	35
33	36
33	37
33	38
33	40
34	39
35	39
36	39
37	39
38	39
39	40
