40
10  4  3 13  4 13 18 10  3 10 17  4  8 16 21 15 12  8 10 11 17 16  4 19  2 13 18 18 20 19 19 10 16  6  4 19  6  9 12  7 

 0  0  0 82  0  0 75 50  0  0  0 86 22  0  0  0  0  0  0  0  0 46 97  0 91  0  0  0 88  0  0 88 66  8 64  0  0  0  0  0 
 0  0  0  0 39  0  0  0  0  0  0  0  0  0  0 97  0  0  0  0 94  0 21  0  0  0  0  0  0  0 17 84  0  0 91  0  0  0  0  5 
 0  0  0 89  0  0  0  0 90  0 46  0  0 71  0  0  0  0  0  0  0  0  0  0  0 77 57  0 28  0  0 61 100 15  0  0  4  0 44  0 
82  0 89  0  0 59 60  0 79  8  0  0  6  0  6  0  0  0  0  0  0 53 88  0  0  0  0 52  0  0  0  0 84  0 56  0  0  0  0  0 
 0 39  0  0  0 88  0  0  0  0  0  0 57  0  0  0  0 93  0  0  0 87  7  0 59  0 96 86 70  0  0  0  0  0  0 56  0  0 71 45 
 0  0  0 59 88  0  0  0  0  0  0  0  0  0 84  0  0  0  0 13  0  0  0  0 76 88  0  0  0  0  0  0  0  0 19  0  0 26  0 45 
75  0  0 60  0  0  0 42 50  0 21 41 14  0  0  0  0  0  0  0  0 47 52 47  0  0 36  0  0  0  0  0 30  0  0 90  0 68 76  3 
50  0  0  0  0  0 42  0 14  0  0 33  0  0  0  0  0  0 88  0 77  0  0 96  0  0  0  0  0  0  0  0  0  0  0  0 90  0  0 13 
 0  0 90 79  0  0 50 14  0  0  0  0 19 88  0  0  0 75  0  0  0  0  0  0  0 54  0  0 90  0  0  0  0 82  0  0  0  0 77 54 
 0  0  0  8  0  0  0  0  0  0 75 39  0  0 28  0 18  0 73 76 83  0  0  0  0  0 22 99  0 93  0  0  0  6  0  0  0  0  0  0 
 0  0 46  0  0  0 21  0  0 75  0  0  0 70  0  0 22  0  0  0 18  0  7  0  0  0  0  0  0 58  0  0 11  0 32 46 33  0  0  0 
86  0  0  0  0  0 41 33  0 39  0  0  0  0  0  0  0 25  0  3  0  0  0  0 53  0  0  0  0 69  0 97  0  0 68  0  0  0  0 81 
22  0  0  6 57  0 14  0 19  0  0  0  0  0  0  0 80  0  0  0  0  0  0  0  0  0 26 54  0  0  0  0  0  3 18  0  0  0  0 80 
 0  0 71  0  0  0  0  0 88  0 70  0  0  0 70  5  0  0  0  0  0  0  0  0 38 83  0  0  0  0  0  0  0  0 32  0  0  0  0 52 
 0  0  0  6  0 84  0  0  0 28  0  0  0 70  0  0  0 86 50  0  0  0  0 37 51  0  0 43  0  0  0  0  0  0 13  0  0 36  0 47 
 0 97  0  0  0  0  0  0  0  0  0  0  0  5  0  0  0 70  0 87  0  0  0 44 56 34  0 68  0 80  0 53  0  0  0  0 97  1  0  0 
 0  0  0  0  0  0  0  0  0 18 22  0 80  0  0  0  0  0  2  0  0  0  0 74  0  0  0  0  0  0  0  0 44  0  0 97 59  0 82  0 
 0  0  0  0 93  0  0  0 75  0  0 25  0  0 86 70  0  0  0 59 89  0  0  0  0  0  0  0 49  0  0 28  0  0  0  3  0 12  0  0 
 0  0  0  0  0  0  0 88  0 73  0  0  0  0 50  0  2  0  0  2  0 73  0 45  0 73  0  0  0  0  0  0  0  0  0  0 78  0  0  0 
 0  0  0  0  0 13  0  0  0 76  0  3  0  0  0 87  0 59  2  0  0  0 32  0  0  0  0  0 28  0  0 29  0  0  0  0  0  0  0 45 
 0 94  0  0  0  0  0 77  0 83 18  0  0  0  0  0  0 89  0  0  0  0  4  0  0  0 60  0  0  0 62  0  0  2 38  0 98  0 43  0 
46  0  0 53 87  0 47  0  0  0  0  0  0  0  0  0  0  0 73  0  0  0 32  0  0  0  0  0 34  0  0  0 94  0  0 15  0 13 57 12 
97 21  0 88  7  0 52  0  0  0  7  0  0  0  0  0  0  0  0 32  4 32  0  0 72  0  0 27  0  0 84  0  0 34 18 87 65  0  2 83 
 0  0  0  0  0  0 47 96  0  0  0  0  0  0 37 44 74  0 45  0  0  0  0  0  5 66 42  0  0  0  0 16  0  0  0 62 86  0  0 99 
91  0  0  0 59 76  0  0  0  0  0 53  0 38 51 56  0  0  0  0  0  0 72  5  0 34 36 58  0  0  0  0  0  0 16  0  0  0 93  0 
 0  0 77  0  0 88  0  0 54  0  0  0  0 83  0 34  0  0 73  0  0  0  0 66 34  0  0 25 84  0 19  0 21  0  0  0  0  0 58  0 
 0  0 57  0 96  0 36  0  0 22  0  0 26  0  0  0  0  0  0  0 60  0  0 42 36  0  0 73 25  0  0  0  0  0 35 60  0  0  0  8 
 0  0  0 52 86  0  0  0  0 99  0  0 54  0 43 68  0  0  0  0  0  0 27  0 58 25 73  0  7  5  0  0  0  0  0  0  0  0  0  0 
88  0 28  0 70  0  0  0 90  0  0  0  0  0  0  0  0 49  0 28  0 34  0  0  0 84 25  7  0 59  0 63  0 78  0  0  0  0 58  0 
 0  0  0  0  0  0  0  0  0 93 58 69  0  0  0 80  0  0  0  0  0  0  0  0  0  0  0  5 59  0 37  0  0  0 94  8 22  7  0 69 
 0 17  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 62  0 84  0  0 19  0  0  0 37  0 100  0  0  0  0 35  0 51  0 
88 84 61  0  0  0  0  0  0  0  0 97  0  0  0 53  0 28  0 29  0  0  0 16  0  0  0  0 63  0 100  0  0  0 24 10  0  3  0  0 
66  0 100 84  0  0 30  0  0  0 11  0  0  0  0  0 44  0  0  0  0 94  0  0  0 21  0  0  0  0  0  0  0  0  0  0  0  0 33  0 
 8  0 15  0  0  0  0  0 82  6  0  0  3  0  0  0  0  0  0  0  2  0 34  0  0  0  0  0 78  0  0  0  0  0  0  0 32  0  0 78 
64 91  0 56  0 19  0  0  0  0 32 68 18 32 13  0  0  0  0  0 38  0 18  0 16  0 35  0  0 94  0 24  0  0  0  0  0  0 64  0 
 0  0  0  0 56  0 90  0  0  0 46  0  0  0  0  0 97  3  0  0  0 15 87 62  0  0 60  0  0  8  0 10  0  0  0  0 51 46  0  0 
 0  0  4  0  0  0  0 90  0  0 33  0  0  0  0 97 59  0 78  0 98  0 65 86  0  0  0  0  0 22 35  0  0 32  0 51  0 56  3  0 
 0  0  0  0  0 26 68  0  0  0  0  0  0  0 36  1  0 12  0  0  0 13  0  0  0  0  0  0  0  7  0  3  0  0  0 46 56  0 25  0 
 0  0 44  0 71  0 76  0 77  0  0  0  0  0  0  0 82  0  0  0 43 57  2  0 93 58  0  0 58  0 51  0 33  0 64  0  3 25  0  0 
 0  5  0  0 45 45  3 13 54  0  0 81 80 52 47  0  0  0  0 45  0 12 83 99  0  0  8  0  0 69  0  0  0 78  0  0  0  0  0  0 


--------Matrix in Edge Format:-------------------


40
242
1	4
1	7
1	8
1	12
1	13
1	22
1	23
1	25
1	29
1	32
1	33
1	34
1	35
2	5
2	16
2	21
2	23
2	31
2	32
2	35
2	40
3	4
3	9
3	11
3	14
3	26
3	27
3	29
3	32
3	33
3	34
3	37
3	39
4	6
4	7
4	9
4	10
4	13
4	15
4	22
4	23
4	28
4	33
4	35
5	6
5	13
5	18
5	22
5	23
5	25
5	27
5	28
5	29
5	36
5	39
5	40
6	15
6	20
6	25
6	26
6	35
6	38
6	40
7	8
7	9
7	11
7	12
7	13
7	22
7	23
7	24
7	27
7	33
7	36
7	38
7	39
7	40
8	9
8	12
8	19
8	21
8	24
8	37
8	40
9	13
9	14
9	18
9	26
9	29
9	34
9	39
9	40
10	11
10	12
10	15
10	17
10	19
10	20
10	21
10	27
10	28
10	30
10	34
11	14
11	17
11	21
11	23
11	30
11	33
11	35
11	36
11	37
12	18
12	20
12	25
12	30
12	32
12	35
12	40
13	17
13	27
13	28
13	34
13	35
13	40
14	15
14	16
14	25
14	26
14	35
14	40
15	18
15	19
15	24
15	25
15	28
15	35
15	38
15	40
16	18
16	20
16	24
16	25
16	26
16	28
16	30
16	32
16	37
16	38
17	19
17	24
17	33
17	36
17	37
17	39
18	20
18	21
18	29
18	32
18	36
18	38
19	20
19	22
19	24
19	26
19	37
20	23
20	29
20	32
20	40
21	23
21	27
21	31
21	34
21	35
21	37
21	39
22	23
22	29
22	33
22	36
22	38
22	39
22	40
23	25
23	28
23	31
23	34
23	35
23	36
23	37
23	39
23	40
24	25
24	26
24	27
24	32
24	36
24	37
24	40
25	26
25	27
25	28
25	35
25	39
26	28
26	29
26	31
26	33
26	39
27	28
27	29
27	35
27	36
27	40
28	29
28	30
29	30
29	32
29	34
29	39
30	31
30	35
30	36
30	37
30	38
30	40
31	32
31	37
31	39
32	35
32	36
32	38
33	39
34	37
34	40
35	39
36	37
36	38
37	38
37	39
38	39
